target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
7,2,720,540,false,0,0,0,,,,4.315217,8.667687,0.276679,,,53,10,0,0,0,65,65,63,63,10,2,58,0,,0,0,0,0,0,0,0,0,0,74,72,0,0,1124
7,3,720,540,false,0,0,0,,,,2.990011,5.738602,0.246082,,,44,18,3,0,0,67,67,65,65,24,3,53,0,,0,0,0,0,0,0,0,0,0,108,92,0,0,1131
7,4,720,540,false,0,0,0,,,,3.744815,10.113926,0.233335,,,44,10,0,0,0,57,57,54,54,10,2,49,0,,0,0,0,0,0,0,0,0,0,58,64,0,0,1145
7,5,720,540,false,0,0,0,,,,2.588396,7.904920,0.292957,,,10,28,27,0,0,68,68,65,65,82,5,25,0,,0,0,0,0,0,0,0,0,0,72,66,0,0,1187
8,0,720,540,false,0,0,0,,,,5.063069,7.898895,0.354815,,,59,6,1,0,0,77,77,66,66,8,3,62,0,,0,0,0,0,0,0,0,0,0,60,56,0,0,1085
8,1,720,540,false,0,0,0,,,,2.182771,3.554355,0.229229,,,45,8,0,0,0,57,57,53,53,8,2,49,0,,0,0,0,0,0,0,0,0,0,26,24,0,0,1081
8,2,720,540,false,0,0,0,,,,2.395545,2.395545,0.313687,,,45,2,0,0,0,48,48,47,47,2,2,46,0,,0,0,0,0,0,0,0,0,0,32,32,0,0,1075
8,3,720,540,false,0,0,0,,,,3.496511,10.655847,0.251070,,,54,6,1,0,0,61,61,61,61,8,3,57,0,,0,0,0,0,0,0,0,0,0,52,62,0,0,1178
8,4,720,540,false,0,0,0,,,,4.012395,7.977688,0.319510,,,56,7,3,0,0,74,74,66,66,13,3,60,0,,0,0,0,0,0,0,0,0,0,80,68,0,0,1107
8,5,720,540,false,0,0,0,,,,9.150207,12.787330,0.308140,,,59,8,4,0,0,74,74,71,71,16,3,63,0,,0,0,0,0,0,0,0,0,0,96,88,0,0,1166
9,0,720,540,false,0,0,0,,,,2.011190,13.409383,0.304677,,,34,20,16,1,0,79,79,71,71,55,7,43,0,,0,0,0,0,0,0,0,0,0,90,81,0,0,1130
9,1,720,540,false,0,0,0,,,,2.252364,21.189569,0.267695,,,16,27,19,1,0,68,68,63,63,68,5,29,0,,0,0,0,0,0,0,0,0,0,68,58,0,0,1099
9,2,720,540,false,0,0,0,,,,2.773904,9.220708,0.258782,,,19,26,11,0,0,62,62,56,56,48,4,32,0,,0,0,0,0,0,0,0,0,0,48,44,0,0,1139
9,3,720,540,false,0,0,0,,,,4.439964,16.253782,0.241111,,,38,18,1,0,0,59,59,57,57,20,3,47,0,,0,0,0,0,0,0,0,0,0,54,48,0,0,1132
9,4,720,540,false,0,0,0,,,,4.871974,12.539299,0.261325,,,58,4,2,0,0,71,71,64,64,8,3,60,0,,0,0,0,0,0,0,0,0,0,66,62,0,0,1154
9,5,720,540,false,0,0,0,,,,4.744591,11.675744,0.354656,,,49,14,3,0,0,70,70,66,66,20,3,56,0,,0,0,0,0,0,0,0,0,0,90,80,0,0,1199
10,0,720,540,false,0,0,0,,,,3.262495,22.983122,0.421390,,,55,14,7,1,0,86,86,77,77,31,5,62,0,,0,0,0,0,0,0,0,0,0,115,108,0,0,1187
10,1,720,540,false,0,0,0,,,,4.631715,8.784702,0.257595,,,54,8,4,0,0,68,68,66,66,16,3,58,0,,0,0,0,0,0,0,0,0,0,84,70,0,0,1187
